"st_astext"
"POINT(-43.2653980541476 -22.9188258240094)"
"POINT(-43.2660289 -22.9190981)"
"POINT(-43.2661142 -22.9191324)"
"POINT(-43.2653980541476 -22.9188258240094)"
"POINT(-43.2660289 -22.9190981)"
"POINT(-43.2671767 -22.9217661)"
"POINT(-43.2671946847158 -22.921726709021)"
"POINT(-43.2665026 -22.9232517)"
"POINT(-43.2668482 -22.9224565)"
"POINT(-43.2668482 -22.9224565)"
"POINT(-43.2671767 -22.9217661)"
"POINT(-43.2653980541476 -22.9257753206636)"
"POINT(-43.2656611 -22.925128)"
"POINT(-43.2664435 -22.9233881)"
"POINT(-43.2665026 -22.9232517)"
"POINT(-43.2656611 -22.925128)"
"POINT(-43.2661074 -22.9241636)"
"POINT(-43.2661074 -22.9241636)"
"POINT(-43.2661244 -22.9241243)"
"POINT(-43.2664435 -22.9233881)"
"POINT(-43.2651169 -22.9264672)"
"POINT(-43.2653980541476 -22.9257753206636)"
"POINT(-43.2644997388635 -22.9258203371658)"
"POINT(-43.2645048 -22.9258252)"
"POINT(-43.2647405 -22.9260752)"
"POINT(-43.2651169 -22.9264672)"
"POINT(-43.2636014235794 -22.9252385269106)"
"POINT(-43.2638605 -22.9253371)"
"POINT(-43.2640697 -22.9254482)"
"POINT(-43.2642266 -22.9255579)"
"POINT(-43.2644997388635 -22.9258203371658)"
"POINT(-43.2634187 -22.9251632)"
"POINT(-43.263589 -22.9252338)"
"POINT(-43.2636014235794 -22.9252385269106)"
"POINT(-43.2623312 -22.9256976)"
"POINT(-43.2618384 -22.9247366)"
"POINT(-43.2618445 -22.9246792)"
"POINT(-43.2619209 -22.924673)"
"POINT(-43.2632508 -22.9251375)"
"POINT(-43.2634187 -22.9251632)"
"POINT(-43.2619209 -22.924673)"
"POINT(-43.2630091 -22.9250778)"
"POINT(-43.2632508 -22.9251375)"
"POINT(-43.2602415 -22.9271099)"
"POINT(-43.2604783 -22.9270693)"
"POINT(-43.2609997 -22.9269895)"
"POINT(-43.2612094 -22.9269288)"
"POINT(-43.2622962 -22.9257212)"
"POINT(-43.2623312 -22.9256976)"
"POINT(-43.2612094 -22.9269288)"
"POINT(-43.2615768 -22.9267941)"
"POINT(-43.2617438 -22.9266428)"
"POINT(-43.261846 -22.9264569)"
"POINT(-43.261846 -22.9264569)"
"POINT(-43.2619715 -22.9263019)"
"POINT(-43.2622962 -22.9257212)"
"POINT(-43.2593539 -22.9275516)"
"POINT(-43.2602415 -22.9271099)"
"POINT(-43.2584503 -22.9258655)"
"POINT(-43.2580335023336 -22.925079037147)"
"POINT(-43.2593539 -22.9275516)"
"POINT(-43.2590753 -22.9270317)"
"POINT(-43.2590753 -22.9270317)"
"POINT(-43.259028 -22.9269434)"
"POINT(-43.2584503 -22.9258655)"
"POINT(-43.2580335023336 -22.925079037147)"
"POINT(-43.257971 -22.9249611)"
"POINT(-43.2576519 -22.9243589)"
"POINT(-43.2576519 -22.9243589)"
"POINT(-43.2573132165905 -22.9245186253738)"
"POINT(-43.2555165860223 -22.9253611839498)"
"POINT(-43.255434 -22.9254006)"
"POINT(-43.2573132165905 -22.9245186253738)"
"POINT(-43.2572187 -22.9245632)"
"POINT(-43.2568066 -22.9247599)"
"POINT(-43.2564552 -22.9249277)"
"POINT(-43.2564149013064 -22.9249462496936)"
"POINT(-43.2564552 -22.9249277)"
"POINT(-43.2556012 -22.9253208)"
"POINT(-43.2555165860223 -22.9253611839498)"
"POINT(-43.2568066 -22.9247599)"
"POINT(-43.2564552 -22.9249277)"
"POINT(-43.2532771 -22.9264528)"
"POINT(-43.2528216401699 -22.9257042961347)"
"POINT(-43.255434 -22.9254006)"
"POINT(-43.2553138 -22.9254625)"
"POINT(-43.2541955 -22.9260259)"
"POINT(-43.2532771 -22.9264528)"
"POINT(-43.2553138 -22.9254625)"
"POINT(-43.255204 -22.9255167)"
"POINT(-43.2541955 -22.9260259)"
"POINT(-43.2528216401699 -22.9257042961347)"
"POINT(-43.2524411759913 -22.925079037147)"
"POINT(-43.2518226 -22.9244358)"
"POINT(-43.2517274 -22.9243957)"
"POINT(-43.2510250096017 -22.9240581773357)"
"POINT(-43.2524411759913 -22.925079037147)"
"POINT(-43.2523169 -22.9248748)"
"POINT(-43.2522663 -22.9247917)"
"POINT(-43.2520714 -22.9245822)"
"POINT(-43.2519587 -22.9244982)"
"POINT(-43.2519587 -22.9244982)"
"POINT(-43.2518226 -22.9244358)"
"POINT(-43.2510250096017 -22.9240581773357)"
"POINT(-43.2509414 -22.924018)"
"POINT(-43.2509414 -22.924018)"
"POINT(-43.2499125 -22.9234943)"
"POINT(-43.2494011 -22.9232258)"
"POINT(-43.2492283790334 -22.9231350595177)"
"POINT(-43.2499125 -22.9234943)"
"POINT(-43.2494526 -22.9232528)"
"POINT(-43.2494526 -22.9232528)"
"POINT(-43.2494011 -22.9232258)"
"POINT(-43.2482036220486 -22.9225969288738)"
"POINT(-43.2481034 -22.9225443)"
"POINT(-43.2492283790334 -22.9231350595177)"
"POINT(-43.2491921 -22.923116)"
"POINT(-43.2491921 -22.923116)"
"POINT(-43.2483300637493 -22.9226633262533)"
"POINT(-43.2491921 -22.923116)"
"POINT(-43.2482036220486 -22.9225969288738)"
"POINT(-43.2481034 -22.9225443)"
"POINT(-43.247887 -22.9224389)"
"POINT(-43.2476739 -22.9223351)"
"POINT(-43.2476739 -22.9223351)"
"POINT(-43.2474317484652 -22.9222109948182)"
"POINT(-43.2476739 -22.9223351)"
"POINT(-43.2465334331811 -22.9217505978928)"
"POINT(-43.2465334331811 -22.9217505978928)"
"POINT(-43.2463631 -22.9216633)"
"POINT(-43.2449379 -22.9209528)"
"POINT(-43.2445802 -22.9207746)"
"POINT(-43.2440699 -22.9203691)"
"POINT(-43.2463631 -22.9216633)"
"POINT(-43.2456384 -22.9212901)"
"POINT(-43.2456384 -22.9212901)"
"POINT(-43.2449379 -22.9209528)"
"POINT(-43.2432003 -22.9199138)"
"POINT(-43.2429401720446 -22.9197802200216)"
"POINT(-43.2440699 -22.9203691)"
"POINT(-43.2438191 -22.9202198)"
"POINT(-43.2437761 -22.9201951)"
"POINT(-43.243593 -22.9201069)"
"POINT(-43.243593 -22.9201069)"
"POINT(-43.2432003 -22.9199138)"
"POINT(-43.2429401720446 -22.9197802200216)"
"POINT(-43.2420418567605 -22.9193189193535)"
"POINT(-43.2420418567605 -22.9193189193535)"
"POINT(-43.2418428 -22.9192167)"
"POINT(-43.2409152 -22.9187437)"
"POINT(-43.2402452261923 -22.9183886498684)"
"POINT(-43.2418428 -22.9192167)"
"POINT(-43.2413642 -22.9189772)"
"POINT(-43.2413642 -22.9189772)"
"POINT(-43.2410384 -22.918806)"
"POINT(-43.2409907 -22.9187819)"
"POINT(-43.2409152 -22.9187437)"
"POINT(-43.2402452261923 -22.9183886498684)"
"POINT(-43.2398266 -22.9181668)"
"POINT(-43.2396983 -22.9180993)"
"POINT(-43.2392973 -22.9187655)"
"POINT(-43.2389837288008 -22.9192873804425)"
"POINT(-43.2396983 -22.9180993)"
"POINT(-43.2392973 -22.9187655)"
"POINT(-43.2389837288008 -22.9192873804425)"
"POINT(-43.2387739 -22.9196366)"
"POINT(-43.2387315 -22.9197093)"
"POINT(-43.2382218 -22.9205272)"
"POINT(-43.2374488917027 -22.9217695493443)"
"POINT(-43.2387315 -22.9197093)"
"POINT(-43.2382218 -22.9205272)"
"POINT(-43.2372201 -22.9221373)"
"POINT(-43.236923346839 -22.9225969288738)"
"POINT(-43.2374488917027 -22.9217695493443)"
"POINT(-43.2372201 -22.9221373)"
"POINT(-43.2364074077313 -22.9234243033509)"
"POINT(-43.2363181 -22.9235709)"
"POINT(-43.2361854 -22.9237639)"
"POINT(-43.2367125 -22.9229235)"
"POINT(-43.2364074077313 -22.9234243033509)"
"POINT(-43.2367125 -22.9229235)"
"POINT(-43.2366519650558 -22.9230228671454)"
"POINT(-43.236923346839 -22.9225969288738)"
"POINT(-43.2367125 -22.9229235)"
"POINT(-43.2361854 -22.9237639)"
"POINT(-43.2360196 -22.9238821)"
"POINT(-43.2360196 -22.9238821)"
"POINT(-43.2360245 -22.9239041)"
"POINT(-43.2359529 -22.9238933)"
"POINT(-43.235881 -22.9238676)"
"POINT(-43.2352608 -22.9236027)"
"POINT(-43.2350634 -22.9234945)"
"POINT(-43.2344606 -22.9231136)"
"POINT(-43.2352608 -22.9236027)"
"POINT(-43.2351283 -22.9235249)"
"POINT(-43.2351283 -22.9235249)"
"POINT(-43.2350634 -22.9234945)"
"POINT(-43.2344606 -22.9231136)"
"POINT(-43.2339570192034 -22.9228950114964)"
"POINT(-43.2339570192034 -22.9228950114964)"
"POINT(-43.2332703024009 -22.9225969288738)"
"POINT(-43.2321755 -22.9214483)"
"POINT(-43.2318352350743 -22.9209421647625)"
"POINT(-43.2332703024009 -22.9225969288738)"
"POINT(-43.2329067 -22.9224391)"
"POINT(-43.2329067 -22.9224391)"
"POINT(-43.2321755 -22.9214483)"
"POINT(-43.2313351 -22.920231)"
"POINT(-43.2312620733511 -22.9201207877131)"
"POINT(-43.2313351 -22.920231)"
"POINT(-43.2312580894149 -22.9201147751285)"
"POINT(-43.2318352350743 -22.9209421647625)"
"POINT(-43.2317843 -22.9208664)"
"POINT(-43.2317843 -22.9208664)"
"POINT(-43.2313351 -22.920231)"
"POINT(-43.2312580894149 -22.9201147751285)"
"POINT(-43.2310256 -22.9197639)"
"POINT(-43.2310256 -22.9197639)"
"POINT(-43.2309289 -22.9196183)"
"POINT(-43.2302366 -22.9185596)"
"POINT(-43.2294619 -22.9174108)"
"POINT(-43.2288543 -22.9165617)"
"POINT(-43.2288266 -22.9165218)"
"POINT(-43.2287336 -22.9163208)"
"POINT(-43.2302366 -22.9185596)"
"POINT(-43.2297529 -22.9178479)"
"POINT(-43.2297529 -22.9178479)"
"POINT(-43.2294619 -22.9174108)"
"POINT(-43.2287336 -22.9163208)"
"POINT(-43.2276688122146 -22.9163730153576)"
"POINT(-43.2287336 -22.9163208)"
"POINT(-43.2285671274987 -22.9163289635258)"
"POINT(-43.2250295 -22.9172701)"
"POINT(-43.224748020504 -22.9176325759149)"
"POINT(-43.2251054 -22.9171619)"
"POINT(-43.2250295 -22.9172701)"
"POINT(-43.2276688122146 -22.9163730153576)"
"POINT(-43.2272103 -22.9163955)"
"POINT(-43.22716 -22.9163998)"
"POINT(-43.2269178 -22.9164203)"
"POINT(-43.2257311 -22.9166565)"
"POINT(-43.2253719 -22.9168354)"
"POINT(-43.2251054 -22.9171619)"
"POINT(-43.2269178 -22.9164203)"
"POINT(-43.2266048 -22.9164627)"
"POINT(-43.2257311 -22.9166565)"
"POINT(-43.2243699 -22.9181195)"
"POINT(-43.2240755510781 -22.9185741894699)"
"POINT(-43.2243699 -22.9181195)"
"POINT(-43.2241494856453 -22.9184599807045)"
"POINT(-43.224748020504 -22.9176325759149)"
"POINT(-43.2243699 -22.9181195)"
"POINT(-43.222845 -22.9203872)"
"POINT(-43.22278 -22.9203966)"
"POINT(-43.2226932 -22.9204021)"
"POINT(-43.2226316 -22.9203968)"
"POINT(-43.2225746 -22.920387)"
"POINT(-43.2240755510781 -22.9185741894699)"
"POINT(-43.2238199 -22.9189691)"
"POINT(-43.2238199 -22.9189691)"
"POINT(-43.2231103 -22.9200013)"
"POINT(-43.2225746 -22.920387)"
"POINT(-43.2224424 -22.9203456)"
"POINT(-43.2223331 -22.9202944)"
"POINT(-43.2222212 -22.9202276)"
"POINT(-43.223051 -22.9200875)"
"POINT(-43.2229861 -22.920182)"
"POINT(-43.2229737 -22.9202)"
"POINT(-43.2229737 -22.9202)"
"POINT(-43.2229693 -22.9202063)"
"POINT(-43.2229407 -22.920248)"
"POINT(-43.222845 -22.9203872)"
"POINT(-43.2222212 -22.9202276)"
"POINT(-43.2211593074542 -22.9192873804425)"
"POINT(-43.2231103 -22.9200013)"
"POINT(-43.223051 -22.9200875)"
"POINT(-43.2211593074542 -22.9192873804425)"
"POINT(-43.2205682 -22.918764)"
"POINT(-43.2204822899416 -22.9186698818075)"
"POINT(-43.2204822899416 -22.9186698818075)"
"POINT(-43.2201799 -22.9183386)"
"POINT(-43.2200752 -22.9182097)"
"POINT(-43.2200591 -22.9181591)"
"POINT(-43.220029 -22.918095)"
"POINT(-43.220016 -22.9180104)"
"POINT(-43.220016 -22.9180104)"
"POINT(-43.2199103 -22.9175205)"
"POINT(-43.2193314 -22.9167159)"
"POINT(-43.2186856593734 -22.916486835472)"
"POINT(-43.2199103 -22.9175205)"
"POINT(-43.2198557 -22.9173672)"
"POINT(-43.2197676 -22.9170633)"
"POINT(-43.2197055 -22.9169309)"
"POINT(-43.2196329 -22.9168369)"
"POINT(-43.2195799 -22.9167991)"
"POINT(-43.2195185 -22.9167671)"
"POINT(-43.2194347 -22.9167346)"
"POINT(-43.2194347 -22.9167346)"
"POINT(-43.2194131 -22.9167263)"
"POINT(-43.2193314 -22.9167159)"
"POINT(-43.2186856593734 -22.916486835472)"
"POINT(-43.2184279 -22.9163954)"
"POINT(-43.2183667 -22.9163737)"
"POINT(-43.2182435 -22.9163299)"
"POINT(-43.2182435 -22.9163299)"
"POINT(-43.2170754 -22.9158251)"
"POINT(-43.2168822 -22.9156769)"
"POINT(-43.2167428 -22.9154595)"
"POINT(-43.216471 -22.9150141)"
"POINT(-43.2160603 -22.913883)"
"POINT(-43.215966118518 -22.9134954761951)"
"POINT(-43.2161206 -22.9141533)"
"POINT(-43.2160603 -22.913883)"
"POINT(-43.216471 -22.9150141)"
"POINT(-43.2163522 -22.9148305)"
"POINT(-43.2162257 -22.9145929)"
"POINT(-43.2161726 -22.9144776)"
"POINT(-43.2161726 -22.9144776)"
"POINT(-43.2161519 -22.9143565)"
"POINT(-43.2161206 -22.9141533)"
"POINT(-43.215966118518 -22.9134954761951)"
"POINT(-43.2159661 -22.9134954)"
"POINT(-43.2159568 -22.9133587)"
"POINT(-43.2159632 -22.9131965)"
"POINT(-43.215990713521 -22.9130189877923)"
"POINT(-43.215990713521 -22.9130189877923)"
"POINT(-43.2160099 -22.9128952)"
"POINT(-43.2160099 -22.9128952)"
"POINT(-43.216025 -22.9127798)"
"POINT(-43.2160365 -22.9127367)"
"POINT(-43.2145228 -22.9116642)"
"POINT(-43.2141940829528 -22.911472111572)"
"POINT(-43.2147341 -22.9117923)"
"POINT(-43.2145228 -22.9116642)"
"POINT(-43.2160365 -22.9127367)"
"POINT(-43.2160577 -22.9126044)"
"POINT(-43.2160577 -22.9126044)"
"POINT(-43.2147341 -22.9117923)"
"POINT(-43.2141940829528 -22.911472111572)"
"POINT(-43.2138643 -22.9112794)"
"POINT(-43.2138643 -22.9112794)"
"POINT(-43.2136998 -22.9111971)"
"POINT(-43.2136998 -22.9111971)"
"POINT(-43.213304 -22.9110104)"
"POINT(-43.213304 -22.9110104)"
"POINT(-43.2131035 -22.9110029)"
"POINT(-43.2078296 -22.9108634)"
"POINT(-43.2069077 -22.9105582)"
"POINT(-43.2069077 -22.9105582)"
"POINT(-43.2065862 -22.9104519)"
"POINT(-43.2061092453957 -22.9103371774299)"
"POINT(-43.2113035 -22.9109785)"
"POINT(-43.210142 -22.9111625)"
"POINT(-43.2097684 -22.9112205)"
"POINT(-43.2094483 -22.9112314)"
"POINT(-43.2089669 -22.9111883)"
"POINT(-43.2087905 -22.9111522)"
"POINT(-43.2083992 -22.9110379)"
"POINT(-43.2131035 -22.9110029)"
"POINT(-43.2124553 -22.9109576)"
"POINT(-43.2083992 -22.9110379)"
"POINT(-43.2078296 -22.9108634)"
"POINT(-43.2120294 -22.910885)"
"POINT(-43.2118346 -22.9108882)"
"POINT(-43.2113035 -22.9109785)"
"POINT(-43.2124553 -22.9109576)"
"POINT(-43.2120294 -22.910885)"
"POINT(-43.2054841 -22.910163)"
"POINT(-43.2041039 -22.9096429)"
"POINT(-43.2061092453957 -22.9103371774299)"
"POINT(-43.2060819 -22.9103306)"
"POINT(-43.2058625 -22.9102741)"
"POINT(-43.2058625 -22.9102741)"
"POINT(-43.2054841 -22.910163)"
"POINT(-43.2041039 -22.9096429)"
"POINT(-43.2026759 -22.9091878)"
"POINT(-43.2026759 -22.9091878)"
"POINT(-43.2023909 -22.909096)"
"POINT(-43.2023909 -22.909096)"
"POINT(-43.2011401 -22.9087221)"
"POINT(-43.2010786 -22.9087022)"
"POINT(-43.1995428 -22.9080537)"
"POINT(-43.198446243463 -22.9077033244537)"
"POINT(-43.2005637 -22.9085362)"
"POINT(-43.2000805 -22.9083788)"
"POINT(-43.2000805 -22.9083788)"
"POINT(-43.1995428 -22.9080537)"
"POINT(-43.2010786 -22.9087022)"
"POINT(-43.200712 -22.9085841)"
"POINT(-43.200712 -22.9085841)"
"POINT(-43.2005637 -22.9085362)"
"POINT(-43.198446243463 -22.9077033244537)"
"POINT(-43.1981911 -22.9076218)"
"POINT(-43.1981475 -22.9076063)"
"POINT(-43.1981475 -22.9076063)"
"POINT(-43.1979843 -22.9075481)"
"POINT(-43.1945936 -22.9063683)"
"POINT(-43.1943787 -22.9062927)"
"POINT(-43.1943155 -22.9062709)"
"POINT(-43.1957247 -22.9068102)"
"POINT(-43.1948677 -22.9064696)"
"POINT(-43.1945936 -22.9063683)"
"POINT(-43.1979843 -22.9075481)"
"POINT(-43.1965567 -22.9070993)"
"POINT(-43.1965567 -22.9070993)"
"POINT(-43.1957247 -22.9068102)"
"POINT(-43.1943155 -22.9062709)"
"POINT(-43.1935497 -22.9060104)"
"POINT(-43.1935497 -22.9060104)"
"POINT(-43.193532831418 -22.9060047123588)"
"POINT(-43.193532831418 -22.9060047123588)"
"POINT(-43.1927599 -22.9057441)"
"POINT(-43.1926974 -22.9057236)"
"POINT(-43.1926974 -22.9057236)"
"POINT(-43.1926345161339 -22.9057033178857)"
"POINT(-43.1926345161339 -22.9057033178857)"
"POINT(-43.1917362008498 -22.9054135813401)"
"POINT(-43.1907192 -22.9050832)"
"POINT(-43.1904753 -22.9050062)"
"POINT(-43.1903976 -22.9049823)"
"POINT(-43.1899395702816 -22.9048336812729)"
"POINT(-43.1917362008498 -22.9054135813401)"
"POINT(-43.1911943 -22.9052388)"
"POINT(-43.1909371 -22.9051555)"
"POINT(-43.1909371 -22.9051555)"
"POINT(-43.1907192 -22.9050832)"
"POINT(-43.1899395702816 -22.9048336812729)"
"POINT(-43.1890412549974 -22.9045422008615)"
"POINT(-43.1890412549974 -22.9045422008615)"
"POINT(-43.1886517 -22.9044158)"
"POINT(-43.1885838 -22.9043951)"
"POINT(-43.1885838 -22.9043951)"
"POINT(-43.1882201 -22.9042775)"
"POINT(-43.1863246 -22.9036362)"
"POINT(-43.185447993861 -22.903353105669)"
"POINT(-43.1882201 -22.9042775)"
"POINT(-43.187437 -22.9039915)"
"POINT(-43.187437 -22.9039915)"
"POINT(-43.18645 -22.9036812)"
"POINT(-43.1863246 -22.9036362)"
"POINT(-43.185447993861 -22.903353105669)"
"POINT(-43.1845496785768 -22.9030629998958)"
"POINT(-43.1845496785768 -22.9030629998958)"
"POINT(-43.1841589 -22.9029368)"
"POINT(-43.1840747 -22.9029152)"
"POINT(-43.1838739 -22.9030212)"
"POINT(-43.183615 -22.9029477)"
"POINT(-43.1834587 -22.9028997)"
"POINT(-43.1839363 -22.9028715)"
"POINT(-43.1839048 -22.9029582)"
"POINT(-43.1838739 -22.9030212)"
"POINT(-43.1840747 -22.9029152)"
"POINT(-43.1839363 -22.9028715)"
"POINT(-43.1821151 -22.9024891)"
"POINT(-43.1818547327245 -22.9024043409744)"
"POINT(-43.1830022 -22.9027778)"
"POINT(-43.182556 -22.9026326)"
"POINT(-43.182556 -22.9026326)"
"POINT(-43.1821151 -22.9024891)"
"POINT(-43.1834587 -22.9028997)"
"POINT(-43.1833984 -22.9028862)"
"POINT(-43.1833984 -22.9028862)"
"POINT(-43.1830022 -22.9027778)"
"POINT(-43.1818547327245 -22.9024043409744)"
"POINT(-43.1816491 -22.9023374)"
"POINT(-43.1815912 -22.9023186)"
"POINT(-43.1805417 -22.901977)"
"POINT(-43.1800581021562 -22.9018195619791)"
"POINT(-43.1815912 -22.9023186)"
"POINT(-43.1813461 -22.9022388)"
"POINT(-43.1813461 -22.9022388)"
"POINT(-43.1806028 -22.9019969)"
"POINT(-43.1805417 -22.901977)"
"POINT(-43.1786093 -22.9026849)"
"POINT(-43.1785884852441 -22.9027384260128)"
"POINT(-43.1788154 -22.9020886)"
"POINT(-43.1786726 -22.9025241)"
"POINT(-43.1786518 -22.9025769)"
"POINT(-43.1786093 -22.9026849)"
"POINT(-43.1800581021562 -22.9018195619791)"
"POINT(-43.1799074 -22.9017705)"
"POINT(-43.178994 -22.9016082)"
"POINT(-43.1788154 -22.9020886)"
"POINT(-43.1793173 -22.901581)"
"POINT(-43.1791549 -22.9015418)"
"POINT(-43.179105 -22.9015365)"
"POINT(-43.1790457 -22.9015482)"
"POINT(-43.1790174 -22.9015689)"
"POINT(-43.178994 -22.9016082)"
"POINT(-43.1799074 -22.9017705)"
"POINT(-43.1797658 -22.9017244)"
"POINT(-43.1797658 -22.9017244)"
"POINT(-43.1793732 -22.9015989)"
"POINT(-43.1793173 -22.901581)"
"POINT(-43.1785884852441 -22.9027384260128)"
"POINT(-43.17848 -22.9030174)"
"POINT(-43.178461 -22.9030662)"
"POINT(-43.1784337 -22.9031366)"
"POINT(-43.1782328 -22.9036644)"
"POINT(-43.1779577934437 -22.9043934123575)"
"POINT(-43.1784337 -22.9031366)"
"POINT(-43.1782328 -22.9036644)"
"POINT(-43.1777259 -22.9050121)"
"POINT(-43.1776955 -22.9050942)"
"POINT(-43.1776955 -22.9050942)"
"POINT(-43.1776514347339 -22.9052208979559)"
"POINT(-43.1779577934437 -22.9043934123575)"
"POINT(-43.1779011 -22.9045437)"
"POINT(-43.1779011 -22.9045437)"
"POINT(-43.1778217 -22.9047464)"
"POINT(-43.1777527 -22.9049358)"
"POINT(-43.1777259 -22.9050121)"
"POINT(-43.1778217 -22.9047464)"
"POINT(-43.1777831 -22.9048495)"
"POINT(-43.1777527 -22.9049358)"
"POINT(-43.1761935 -22.90642)"
"POINT(-43.1753675 -22.9064091)"
"POINT(-43.176696 -22.9064062)"
"POINT(-43.1761935 -22.90642)"
"POINT(-43.176805 -22.9064027)"
"POINT(-43.176696 -22.9064062)"
"POINT(-43.1776514347339 -22.9052208979559)"
"POINT(-43.1775328 -22.905562)"
"POINT(-43.1775146 -22.9056134)"
"POINT(-43.1774632 -22.9057472)"
"POINT(-43.1772218 -22.9063929)"
"POINT(-43.1771252 -22.9063944)"
"POINT(-43.1774632 -22.9057472)"
"POINT(-43.1773182 -22.9061373)"
"POINT(-43.1772868 -22.9062205)"
"POINT(-43.1772218 -22.9063929)"
"POINT(-43.1771118 -22.9063946)"
"POINT(-43.1770288 -22.9063959)"
"POINT(-43.1769688 -22.9063969)"
"POINT(-43.176805 -22.9064027)"
"POINT(-43.1771252 -22.9063944)"
"POINT(-43.1771118 -22.9063946)"
"POINT(-43.1753675 -22.9064091)"
"POINT(-43.1752785 -22.9065924)"
"POINT(-43.1752785 -22.9065924)"
"POINT(-43.1751755655025 -22.9068758540042)"
"POINT(-43.1751755655025 -22.9068758540042)"
"POINT(-43.1750438 -22.9072387)"
"POINT(-43.1749957 -22.9073612)"
"POINT(-43.1749361 -22.9075101)"
"POINT(-43.1746682104515 -22.9082523108029)"
"POINT(-43.1749361 -22.9075101)"
"POINT(-43.1748663587531 -22.9077033244537)"
"POINT(-43.1749957 -22.9073612)"
"POINT(-43.1749361 -22.9075101)"
"POINT(-43.1746682104515 -22.9082523108029)"
"POINT(-43.1745948 -22.9084557)"
"POINT(-43.1744836 -22.9087477)"
"POINT(-43.1742189456348 -22.9093582502029)"
"POINT(-43.1745948 -22.9084557)"
"POINT(-43.1745186 -22.9086407)"
"POINT(-43.1744836 -22.9087477)"
"POINT(-43.1737795 -22.9105036)"
"POINT(-43.1737698951674 -22.9105146677403)"
"POINT(-43.1742189456348 -22.9093582502029)"
"POINT(-43.1740373 -22.9097773)"
"POINT(-43.1740017 -22.9098679)"
"POINT(-43.1738398 -22.9103806)"
"POINT(-43.1737795 -22.9105036)"
"POINT(-43.1740373 -22.9097773)"
"POINT(-43.1740017 -22.9098679)"
"POINT(-43.1733050334288 -22.9110131557514)"
"POINT(-43.1731911 -22.9111169)"
"POINT(-43.1737698951674 -22.9105146677403)"
"POINT(-43.1735044 -22.9108206)"
"POINT(-43.1733387 -22.9109825)"
"POINT(-43.1733050334288 -22.9110131557514)"
"POINT(-43.1737535 -22.911909)"
"POINT(-43.1737698951674 -22.9119271435305)"
"POINT(-43.1731911 -22.9111169)"
"POINT(-43.1735816 -22.9114917)"
"POINT(-43.1736031 -22.9117209)"
"POINT(-43.1736416 -22.9117719)"
"POINT(-43.1737535 -22.911909)"
"POINT(-43.1735816 -22.9114917)"
"POINT(-43.1736031 -22.9117209)"
"POINT(-43.1746799 -22.912894)"
"POINT(-43.1748416 -22.9131302)"
"POINT(-43.175112725421 -22.9134954761951)"
"POINT(-43.1737698951674 -22.9119271435305)"
"POINT(-43.1743668 -22.9125877)"
"POINT(-43.1743835 -22.9126051)"
"POINT(-43.1744357 -22.9126727)"
"POINT(-43.1746799 -22.912894)"
"POINT(-43.1743835 -22.9126051)"
"POINT(-43.1744074 -22.9126383)"
"POINT(-43.1744357 -22.9126727)"
"POINT(-43.1759074 -22.9145177)"
"POINT(-43.1759756 -22.9146147)"
"POINT(-43.1760194 -22.9147153)"
