dataHora,ordem,linha,latitude,longitude,velocidade
10-15-2017 16:44:14,C47630,553,"-22.999769","-43.347988",59
10-15-2017 16:44:14,C47783,861,"-22.95294","-43.350151",0
10-15-2017 16:44:14,C47809,863,"-22.988581","-43.323811",32
10-15-2017 16:44:14,C47844,,"-22.953199","-43.351051",0
10-15-2017 16:44:14,C47869,861,"-22.92841","-43.392361",0
10-15-2017 16:44:14,C47877,,"-22.95199","-43.349972",0
10-15-2017 16:44:14,C47890,,"-22.95315","-43.3508",0
10-15-2017 16:44:14,C47907,,"-22.952801","-43.348461",0
10-15-2017 16:44:14,C47928,,"-22.952221","-43.348",0
10-15-2017 16:44:14,C47978,,"-22.9527","-43.348301",0
10-15-2017 16:44:14,C51506,371,"-22.876341","-43.368801",0
10-15-2017 16:44:14,C51615,371,"-22.9009","-43.346802",0
10-15-2017 16:44:14,C51618,371,"-22.908461","-43.18681",34
10-15-2017 16:44:14,C51623,371,"-22.877979","-43.335979",25
10-15-2017 16:44:14,C51631,723,"-22.88176","-43.33007",0
10-15-2017 16:44:14,C51641,371,"-22.882879","-43.322071",20
10-15-2017 16:44:14,D12111,,"-23.013359","-43.539841",0
10-15-2017 16:44:14,D12141,2335,"-23.00116","-43.634491",12
10-15-2017 16:44:14,D12160,2382,"-23.013519","-43.5397",0
10-15-2017 16:44:14,D13005,383,"-22.908621","-43.18906",0
10-15-2017 16:44:14,D13197,745,"-22.884939","-43.38784",24
10-15-2017 16:44:14,D13198,,"-22.875999","-43.420341",0
10-15-2017 16:44:14,D13215,SV790,"-22.882999","-43.552891",0
10-15-2017 16:44:14,D13218,803,"-22.90799","-43.378559",51
10-15-2017 16:44:14,D13249,383,"-22.876369","-43.420219",0
10-15-2017 16:44:14,D13257,777,"-22.8696","-43.341",0
10-15-2017 16:44:14,D53514,397,"-22.90521","-43.19215",23
10-15-2017 16:44:14,D86319,838,"-22.894711","-43.533401",0
10-15-2017 16:44:14,D87152,850,"-22.889681","-43.559731",34
10-15-2017 16:44:14,D87764,2339,"-22.88298","-43.556591",25
10-15-2017 16:44:15,A27504,548,"-22.97888","-43.228519",48
10-15-2017 16:44:15,A29112,,"-22.89378","-43.24062",46
10-15-2017 16:44:15,A71523,409,"-22.929752","-43.253922",0
10-15-2017 16:44:15,B31051,483,"-22.83692","-43.284409",0
10-15-2017 16:44:15,B31094,483,"-22.95009","-43.176868",35
10-15-2017 16:44:15,B31099,906,"-22.810329","-43.329369",0
10-15-2017 16:44:15,B31122,483,"-22.96615","-43.18708",0
10-15-2017 16:44:15,B32514,,"-22.90424","-43.17445",35
10-15-2017 16:44:15,B32523,793,"-22.813089","-43.374962",58
10-15-2017 16:44:15,B32526,946,"-22.875219","-43.334991",0
10-15-2017 16:44:15,B32552,,"-22.80689","-43.366589",0
10-15-2017 16:44:15,B32787,,"-22.841801","-43.376801",21
10-15-2017 16:44:15,B42660,457,"-22.910021","-43.21986",48
10-15-2017 16:44:15,B42662,457,"-22.96813","-43.18502",0
10-15-2017 16:44:15,B51523,265,"-22.88529","-43.27829",20
10-15-2017 16:44:15,B51534,917,"-22.86862","-43.26355",58
10-15-2017 16:44:15,B51544,624,"-22.87661","-43.368172",0
10-15-2017 16:44:15,B51578,,"-22.883551","-43.32024",10
10-15-2017 16:44:15,B58071,623,"-22.92066","-43.223461",0
10-15-2017 16:44:15,B58076,679,"-22.86989","-43.268021",0
10-15-2017 16:44:15,B58140,312,"-22.90373","-43.187241",83
10-15-2017 16:44:15,B63039,,"-22.79232","-43.29425",0
10-15-2017 16:44:15,C13008,878,"-22.88076","-43.358479",0
10-15-2017 16:44:15,C13064,746,"-22.88715","-43.38995",47
10-15-2017 16:44:15,C30081,346,"-22.8958","-43.316292",29
10-15-2017 16:44:15,C30148,LECD23,"-22.936661","-43.334511",0
10-15-2017 16:44:15,C30281,,"-22.951031","-43.347919",0
10-15-2017 16:44:15,C30285,557,"-22.99218","-43.25407",21
10-15-2017 16:44:15,C30290,900,"-22.93511","-43.372101",0
10-15-2017 16:44:15,C30370,565,"-22.881041","-43.358109",0
10-15-2017 16:44:15,C44611,712,"-22.826309","-43.331902",19
10-15-2017 16:44:15,C44651,712,"-22.84527","-43.32383",18
10-15-2017 16:44:15,C47475,552,"-22.95187","-43.348598",0
10-15-2017 16:44:15,C47504,552,"-22.95269","-43.35009",0
10-15-2017 16:44:15,C47543,862,"-22.979441","-43.33345",36
10-15-2017 16:44:15,C47614,306,"-22.88068","-43.356949",0
10-15-2017 16:44:15,C47668,348,"-22.90167","-43.209751",0
10-15-2017 16:44:15,C47699,886,"-22.999451","-43.358089",29
10-15-2017 16:44:15,C47766,552,"-22.99761","-43.239128",46
10-15-2017 16:44:15,C47778,861,"-22.923","-43.375469",0
10-15-2017 16:44:15,C47908,,"-22.95278","-43.348331",0
10-15-2017 16:44:15,D13089,812,"-22.87623","-43.42046",0
10-15-2017 16:44:15,D13176,801,"-22.893629","-43.453899",19
10-15-2017 16:44:15,D13201,746,"-22.880671","-43.357868",0
10-15-2017 16:44:15,D13209,731,"-22.883829","-43.552792",0
10-15-2017 16:44:15,D13252,803,"-22.876419","-43.419991",0
10-15-2017 16:44:15,D13343,,"-22.87594","-43.419201",0
10-15-2017 16:44:15,D13349,743,"-22.881599","-43.451241",23
10-15-2017 16:44:15,D17008,842,"-22.902889","-43.56461",19
10-15-2017 16:44:15,D17042,825,"-22.85597","-43.675018",0
10-15-2017 16:44:15,D17070,833,"-22.901279","-43.560749",0
10-15-2017 16:44:15,D17090,839,"-22.915791","-43.63166",23
10-15-2017 16:44:15,D17115,840,"-22.900829","-43.560841",9
10-15-2017 16:44:15,D17121,840,"-22.900841","-43.56089",0
10-15-2017 16:44:15,D53559,397,"-22.82571","-43.275639",30
10-15-2017 16:44:15,D53685,397,"-22.881559","-43.499748",15
10-15-2017 16:44:15,D53718,846,"-22.919161","-43.512138",0
10-15-2017 16:44:15,D87023,398,"-22.84096","-43.253059",31
10-15-2017 16:44:15,D87177,366,"-22.85634","-43.47636",62
10-15-2017 16:44:15,D87242,898,"-22.91893","-43.607311",0
10-15-2017 16:44:15,D87381,,"-22.993919","-43.597721",0
10-15-2017 16:44:15,D87883,2336,"-22.818319","-43.285461",19
10-15-2017 16:44:16,A27571,548,"-23.006451","-43.316502",60
10-15-2017 16:44:16,A27660,,"-22.919809","-43.256409",0
10-15-2017 16:44:16,A41816,2016,"-22.86689","-43.258492",0
10-15-2017 16:44:16,B31073,906,"-22.87532","-43.24329",55
10-15-2017 16:44:16,B31088,,"-22.804331","-43.309589",0
10-15-2017 16:44:16,B32561,385,"-22.83757","-43.379929",26
10-15-2017 16:44:16,B32613,386,"-22.820311","-43.282761",52
10-15-2017 16:44:16,B32648,342,"-22.812229","-43.328812",13
10-15-2017 16:44:16,B42625,650,"-22.8496","-43.35968",0
10-15-2017 16:44:16,B51609,624,"-22.87747","-43.368629",0
10-15-2017 16:44:16,B51649,917,"-22.87808","-43.430359",0
10-15-2017 16:44:16,B58052,623,"-22.900379","-43.277359",14
10-15-2017 16:44:16,B63065,920,"-22.80476","-43.359291",22
10-15-2017 16:44:16,B71130,239,"-22.901911","-43.314243",0
10-15-2017 16:44:16,C13066,746,"-22.880119","-43.358349",0
10-15-2017 16:44:16,C13096,341,"-22.92428","-43.31271",40
10-15-2017 16:44:16,C13144,878,"-22.879869","-43.356991",0
10-15-2017 16:44:16,C30038,550,"-22.95122","-43.34866",0
10-15-2017 16:44:16,C30057,,"-22.961241","-43.395",0
10-15-2017 16:44:16,C30129,LECD23,"-22.925859","-43.31509",29
10-15-2017 16:44:16,C30159,,"-22.950319","-43.348282",0
10-15-2017 16:44:16,C30168,550,"-22.988359","-43.32542",55
10-15-2017 16:44:16,C30176,550,"-22.98941","-43.322239",0
10-15-2017 16:44:16,C30180,565,"-22.879669","-43.356949",0
10-15-2017 16:44:16,C30287,,"-22.950979","-43.348579",0
10-15-2017 16:44:16,C30343,565,"-22.978291","-43.22504",0
10-15-2017 16:44:16,C30350,343,"-22.887341","-43.231071",39
10-15-2017 16:44:16,C30353,565,"-22.914841","-43.36071",0
10-15-2017 16:44:16,C41382,SP553,"-23.000381","-43.403618",64.26
10-15-2017 16:44:16,C44615,712,"-22.881701","-43.325218",13
10-15-2017 16:44:16,C47488,306,"-22.87958","-43.357151",0
10-15-2017 16:44:16,C47491,306,"-22.880569","-43.357182",0
10-15-2017 16:44:16,C47507,368,"-22.958981","-43.385368",61
10-15-2017 16:44:16,C47510,348,"-22.95299","-43.350811",0
10-15-2017 16:44:16,C47520,552,"-23.000469","-43.363171",47
10-15-2017 16:44:16,C47624,636,"-22.8806","-43.358452",0
10-15-2017 16:44:16,C47653,554,"-22.95323","-43.350632",0
10-15-2017 16:44:16,C47704,862,"-22.953501","-43.350788",0
10-15-2017 16:44:16,C47746,636,"-22.904791","-43.35688",0
10-15-2017 16:44:16,C47780,862,"-23.006411","-43.312359",6
10-15-2017 16:44:16,C47796,,"-22.951851","-43.350128",0
10-15-2017 16:44:16,C47860,693,"-22.88088","-43.358139",0
10-15-2017 16:44:16,C47882,306,"-22.880409","-43.356609",0
10-15-2017 16:44:16,C47930,,"-22.952351","-43.348259",0
10-15-2017 16:44:16,C47985,2114,"-22.953079","-43.349972",0
10-15-2017 16:44:16,C82576,,"-22.929596","-43.373539",38.89
10-15-2017 16:44:16,D12123,,"-23.01305","-43.54039",0
10-15-2017 16:44:16,D13013,790,"-22.875931","-43.41991",0
10-15-2017 16:44:16,D13056,,"-22.87623","-43.419762",0
10-15-2017 16:44:16,D13078,794,"-22.88106","-43.358181",0
10-15-2017 16:44:16,D13098,803,"-22.93342","-43.372459",10
10-15-2017 16:44:16,D13126,SV790,"-22.88496","-43.55582",0
10-15-2017 16:44:16,D13311,794,"-22.88026","-43.35709",0
10-15-2017 16:44:16,D13358,743,"-22.8915","-43.430771",16
10-15-2017 16:44:16,D17015,868,"-22.90222","-43.56102",43
10-15-2017 16:44:16,D17025,893,"-22.902321","-43.561378",0
10-15-2017 16:44:16,D17102,849,"-22.901131","-43.56081",2
10-15-2017 16:44:16,D53504,393,"-22.840361","-43.253651",7
10-15-2017 16:44:16,D53555,397,"-22.901951","-43.180222",0
10-15-2017 16:44:16,D87009,,"-22.916731","-43.607639",0
10-15-2017 16:44:16,D87113,821,"-22.902081","-43.560249",7
10-15-2017 16:44:16,D87315,822,"-22.90221","-43.560581",0
10-15-2017 16:44:17,A27525,102,"-22.93494","-43.168758",25
10-15-2017 16:44:17,A27684,432,"-22.919889","-43.25367",0
10-15-2017 16:44:17,A29042,472,"-22.959721","-43.190731",25
10-15-2017 16:44:17,A55034,435,"-22.964861","-43.189838",13
10-15-2017 16:44:17,A63502,,"-22.86726","-43.25864",0
10-15-2017 16:44:17,A71507,100,"-22.980089","-43.191452",29.82
10-15-2017 16:44:17,A72091,422,"-22.920807","-43.244965",44.82
10-15-2017 16:44:17,B11580,362,"-22.855127","-43.489342",70.19
10-15-2017 16:44:17,B31124,483,"-22.836809","-43.284321",0
10-15-2017 16:44:17,B32557,384,"-22.884541","-43.399738",0
10-15-2017 16:44:17,B32663,946,"-22.80677","-43.364311",0
10-15-2017 16:44:17,B32820,296,"-22.894011","-43.239159",34
10-15-2017 16:44:17,B42525,456,"-22.89156","-43.282471",18
10-15-2017 16:44:17,B42605,,"-22.876261","-43.329708",0
10-15-2017 16:44:17,B51528,624,"-22.901119","-43.209759",6
10-15-2017 16:44:17,B51584,624,"-22.91169","-43.211811",0
10-15-2017 16:44:17,B58047,628,"-22.84333","-43.283249",0
10-15-2017 16:44:17,B58066,623,"-22.89546","-43.274158",17
10-15-2017 16:44:17,B58107,312,"-22.88027","-43.253632",44
10-15-2017 16:44:17,B58191,628,"-22.843719","-43.283401",0
10-15-2017 16:44:17,B73118,,"-22.826969","-43.339371",66
10-15-2017 16:44:17,C12030,,"-23.013491","-43.539799",0
10-15-2017 16:44:17,C13128,,"-22.875811","-43.418652",0
10-15-2017 16:44:17,C30087,346,"-22.889629","-43.327259",29
10-15-2017 16:44:17,C30092,,"-22.950211","-43.347889",0
10-15-2017 16:44:17,C30121,737,"-22.88345","-43.55262",0
10-15-2017 16:44:17,C30161,550,"-22.988291","-43.326271",45
10-15-2017 16:44:17,C30205,343,"-22.879511","-43.278118",69
10-15-2017 16:44:17,C30221,346,"-22.902201","-43.18169",0
10-15-2017 16:44:17,C30273,,"-22.95034","-43.348259",0
10-15-2017 16:44:17,C44662,709,"-22.83181","-43.32869",34
10-15-2017 16:44:17,C47479,306,"-22.879419","-43.357071",0
10-15-2017 16:44:17,C47538,368,"-22.95516","-43.337742",0
10-15-2017 16:44:17,C47565,878,"-22.880301","-43.35833",0
10-15-2017 16:44:17,C47604,315,"-23.02092","-43.482819",0
10-15-2017 16:44:17,C47727,636,"-22.91432","-43.26363",35
10-15-2017 16:44:17,C47753,861,"-22.973209","-43.332851",10
10-15-2017 16:44:17,C47761,552,"-23.01071","-43.362049",66
10-15-2017 16:44:17,C47785,,"-22.95228","-43.348221",0
10-15-2017 16:44:17,C47812,692,"-22.893379","-43.301071",0
10-15-2017 16:44:17,C47821,693,"-22.879959","-43.357189",0
10-15-2017 16:44:17,C47827,692,"-23.004959","-43.366199",67
10-15-2017 16:44:17,C47833,862,"-23.006729","-43.304489",28
10-15-2017 16:44:17,C47851,862,"-22.953011","-43.350891",0
10-15-2017 16:44:17,C47867,862,"-22.99214","-43.31123",28
10-15-2017 16:44:17,C47977,,"-22.952909","-43.3498",0
10-15-2017 16:44:17,C51583,371,"-22.876789","-43.368858",0
10-15-2017 16:44:17,C82585,363,"-22.895901","-43.301254",39.08
10-15-2017 16:44:17,D12158,,"-23.012819","-43.541248",0
10-15-2017 16:44:17,D13084,,"-22.87648","-43.41983",0
10-15-2017 16:44:17,D13156,,"-22.876101","-43.419769",0
10-15-2017 16:44:17,D13185,801,"-22.89942","-43.384682",46
10-15-2017 16:44:17,D13229,,"-22.876539","-43.419571",0
10-15-2017 16:44:17,D13235,803,"-22.87674","-43.419628",0
10-15-2017 16:44:17,D13250,,"-22.876591","-43.419708",0
10-15-2017 16:44:17,D13261,777,"-22.871559","-43.413422",33
10-15-2017 16:44:17,D13284,926,"-22.84236","-43.37249",56
10-15-2017 16:44:17,D13348,743,"-22.877939","-43.435421",37
10-15-2017 16:44:17,D13398,SV790,"-22.90139","-43.556721",0
10-15-2017 16:44:17,D13506,801,"-22.927219","-43.373589",36
10-15-2017 16:44:17,D17010,869,"-22.886909","-43.600029",36
10-15-2017 16:44:17,D17011,869,"-22.892139","-43.592602",14
10-15-2017 16:44:17,D17038,825,"-22.8857","-43.66943",1
10-15-2017 16:44:17,D53585,397,"-22.880989","-43.510818",41
10-15-2017 16:44:17,D53615,370,"-22.871201","-43.46315",29
10-15-2017 16:44:17,D53674,759,"-22.855379","-43.49062",44
10-15-2017 16:44:17,D53695,397,"-22.82646","-43.339111",0
10-15-2017 16:44:17,D53703,819,"-22.862249","-43.45179",25
10-15-2017 16:44:17,D86178,852,"-22.93129","-43.57436",53.89
10-15-2017 16:44:17,D87704,2336,"-22.89473","-43.558689",48
10-15-2017 16:44:17,D87710,2339,"-22.90173","-43.558491",0
10-15-2017 16:44:17,D87711,2336,"-22.860979","-43.531879",63
10-15-2017 16:44:17,D87837,,"-22.916929","-43.607841",0
10-15-2017 16:44:18,A27634,432,"-22.97905","-43.230728",0
10-15-2017 16:44:18,A29055,461,"-22.91066","-43.21769",37
10-15-2017 16:44:18,A55155,434,"-22.92025","-43.25975",8
10-15-2017 16:44:18,A63514,104,"-22.901331","-43.207939",0
10-15-2017 16:44:18,A72039,410,"-22.889332","-43.292034",0
10-15-2017 16:44:18,B11564,362,"-22.838287","-43.362663",0
10-15-2017 16:44:18,B31004,,"-22.804529","-43.30933",0
10-15-2017 16:44:18,B31068,483,"-22.9515","-43.18095",39
10-15-2017 16:44:18,B32554,,"-22.81798","-43.393028",0
10-15-2017 16:44:18,B32592,385,"-22.90027","-43.209511",0
10-15-2017 16:44:18,B32689,384,"-22.80563","-43.322941",30
10-15-2017 16:44:18,B32757,945,"-22.81218","-43.360958",25
10-15-2017 16:44:18,B32773,688,"-22.88619","-43.28904",13
10-15-2017 16:44:18,B32788,296,"-22.88382","-43.291389",3
10-15-2017 16:44:18,B42573,457,"-22.964609","-43.175701",53
10-15-2017 16:44:18,B42579,277,"-22.85927","-43.35149",36
10-15-2017 16:44:18,B42611,650,"-22.896601","-43.26313",34
10-15-2017 16:44:18,B44612,638,"-22.87735","-43.333778",38
10-15-2017 16:44:18,B44617,685,"-22.824289","-43.3255",0
10-15-2017 16:44:18,B51517,SV917,"-22.877661","-43.368759",0
10-15-2017 16:44:18,B51569,624,"-22.82502","-43.40519",0
10-15-2017 16:44:18,B51581,265,"-22.876699","-43.368759",0
10-15-2017 16:44:18,B51587,624,"-22.87742","-43.36861",0
10-15-2017 16:44:18,B51606,917,"-22.887791","-43.392071",29
10-15-2017 16:44:18,B58060,628,"-22.83609","-43.28582",0
10-15-2017 16:44:18,B58091,,"-22.83699","-43.285061",0
10-15-2017 16:44:18,B58179,628,"-22.865761","-43.269001",10
10-15-2017 16:44:18,B63049,,"-22.792561","-43.294552",0
10-15-2017 16:44:18,B63108,919,"-22.83814","-43.285351",16
10-15-2017 16:44:18,C13031,878,"-22.91539","-43.36076",0
10-15-2017 16:44:18,C30010,,"-22.880581","-43.358429",0
10-15-2017 16:44:18,C30054,341,"-22.95249","-43.350658",0
10-15-2017 16:44:18,C30093,346,"-22.88073","-43.358051",0
10-15-2017 16:44:18,C30140,,"-22.950029","-43.347809",0
10-15-2017 16:44:18,C30143,LECD23,"-22.913401","-43.3606",44
10-15-2017 16:44:18,C30215,,"-22.95137","-43.348862",0
10-15-2017 16:44:18,C30220,,"-22.95067","-43.347919",0
10-15-2017 16:44:18,C30236,565,"-22.879721","-43.35704",0
10-15-2017 16:44:18,C30265,550,"-22.99218","-43.253948",18
10-15-2017 16:44:18,C30282,,"-22.95096","-43.347851",0
10-15-2017 16:44:18,C30310,557,"-22.97382","-43.191151",0
10-15-2017 16:44:18,C30345,565,"-22.880449","-43.35844",0
10-15-2017 16:44:18,C30351,343,"-22.87878","-43.277489",68
10-15-2017 16:44:18,C41202,309,"-22.874678","-43.242104",0
10-15-2017 16:44:18,C41844,2329,"-22.910589","-43.167179",0
10-15-2017 16:44:18,C47486,306,"-22.879589","-43.357059",0
10-15-2017 16:44:18,C47518,692,"-22.901819","-43.275532",0
10-15-2017 16:44:18,C47524,353,"-22.908859","-43.35902",29
10-15-2017 16:44:18,C47586,353,"-22.879709","-43.336811",0
10-15-2017 16:44:18,C47618,353,"-22.897989","-43.296879",31
10-15-2017 16:44:18,C47641,,"-22.95344","-43.34948",0
10-15-2017 16:44:18,C47672,,"-22.952829","-43.351028",0
10-15-2017 16:44:18,C47711,368,"-22.96792","-43.413151",32
10-15-2017 16:44:18,C47771,862,"-22.996929","-43.31472",12
10-15-2017 16:44:18,C47792,551,"-22.97858","-43.227039",5
10-15-2017 16:44:18,C47838,692,"-22.92243","-43.33239",61
10-15-2017 16:44:18,C47909,,"-22.952669","-43.348351",0
10-15-2017 16:44:18,C47926,2111,"-22.953039","-43.349739",0
10-15-2017 16:44:18,C47965,2110,"-22.952971","-43.34951",0
10-15-2017 16:44:18,C47973,,"-22.952801","-43.349911",0
10-15-2017 16:44:18,C47982,,"-22.952921","-43.348438",0
10-15-2017 16:44:18,C51598,371,"-22.908409","-43.189381",0
10-15-2017 16:44:18,C51612,371,"-22.877359","-43.368622",0
10-15-2017 16:44:18,D12106,,"-23.012911","-43.540539",0
10-15-2017 16:44:18,D12136,,"-23.01321","-43.54044",0
10-15-2017 16:44:18,D13014,731,"-22.874201","-43.514091",14
10-15-2017 16:44:18,D13060,745,"-22.87595","-43.420292",0
10-15-2017 16:44:18,D13069,731,"-22.89061","-43.55954",41
10-15-2017 16:44:18,D13123,803,"-22.878599","-43.428959",5
10-15-2017 16:44:18,D13125,746,"-22.879869","-43.35828",0
10-15-2017 16:44:18,D13227,,"-22.87632","-43.419601",0
10-15-2017 16:44:18,D13253,803,"-22.881491","-43.412029",41
10-15-2017 16:44:18,D13259,,"-22.876341","-43.419739",0
10-15-2017 16:44:18,D17032,893,"-22.8943","-43.61084",32
10-15-2017 16:44:18,D17091,849,"-22.91239","-43.682381",25
10-15-2017 16:44:18,D53636,759,"-22.879721","-43.626911",75
10-15-2017 16:44:18,D53654,759,"-22.880791","-43.63039",45
10-15-2017 16:44:18,D86117,867,"-23.017094","-43.543781",45.74
10-15-2017 16:44:18,D86799,2332,"-22.852825","-43.392349",68.34
10-15-2017 16:44:18,D87251,898,"-22.90324","-43.567459",0
10-15-2017 16:44:18,D87284,898,"-22.98037","-43.702961",3
10-15-2017 16:44:18,D87709,,"-22.916639","-43.608421",0
10-15-2017 16:44:19,A27582,432,"-22.97904","-43.230961",0
10-15-2017 16:44:19,A29062,275,"-22.940281","-43.20232",64
10-15-2017 16:44:19,A41865,2012,"-22.849131","-43.240971",66
10-15-2017 16:44:19,A48174,117,"-22.910738","-43.270023",0
10-15-2017 16:44:19,A55120,434,"-22.954399","-43.19281",0
10-15-2017 16:44:19,A55156,435,"-22.91708","-43.261379",17
10-15-2017 16:44:19,B25527,249,"-22.905331","-43.292931",24
10-15-2017 16:44:19,B25563,606,"-22.904791","-43.273941",40
10-15-2017 16:44:19,B25590,232,"-22.918221","-43.249149",34
10-15-2017 16:44:19,B31014,,"-22.780041","-43.33419",3
10-15-2017 16:44:19,B31072,483,"-22.95904","-43.176991",50
10-15-2017 16:44:19,B31128,,"-22.8046","-43.309521",0
10-15-2017 16:44:19,B31130,,"-22.804541","-43.309551",0
10-15-2017 16:44:19,B31163,,"-22.804489","-43.309639",0
10-15-2017 16:44:19,B32684,688,"-22.819969","-43.283081",43
10-15-2017 16:44:19,B32737,342,"-22.88773","-43.223282",52
10-15-2017 16:44:19,B32800,296,"-22.82469","-43.329342",0
10-15-2017 16:44:19,B32816,384,"-22.88809","-43.223541",49
10-15-2017 16:44:19,B42640,,"-22.87627","-43.33033",0
10-15-2017 16:44:19,B42655,457,"-22.912371","-43.226372",27
10-15-2017 16:44:19,B44694,638,"-22.88847","-43.298",0
10-15-2017 16:44:19,B51513,624,"-22.88192","-43.344959",37
10-15-2017 16:44:19,B51535,624,"-22.856091","-43.385769",0
10-15-2017 16:44:19,B51596,624,"-22.88636","-43.288521",24
10-15-2017 16:44:19,B51602,624,"-22.82905","-43.419109",0
10-15-2017 16:44:19,B51627,624,"-22.911501","-43.21217",0
10-15-2017 16:44:19,B58022,628,"-22.837219","-43.28495",0
10-15-2017 16:44:19,B58032,625,"-22.87332","-43.267559",0
10-15-2017 16:44:19,B58070,,"-22.837","-43.285049",0
10-15-2017 16:44:19,B58202,,"-22.83992","-43.281799",0
10-15-2017 16:44:19,B63030,,"-22.7922","-43.294289",0
10-15-2017 16:44:19,B63031,,"-22.79236","-43.29427",0
10-15-2017 16:44:19,C13077,746,"-22.880301","-43.358349",0
10-15-2017 16:44:19,C13106,341,"-22.88035","-43.358379",0
10-15-2017 16:44:19,C13127,803,"-22.881651","-43.329868",0
10-15-2017 16:44:19,C30016,,"-22.94976","-43.34827",0
10-15-2017 16:44:19,C30036,,"-22.95142","-43.348679",0
10-15-2017 16:44:19,C30114,,"-22.952391","-43.34959",0
10-15-2017 16:44:19,C30135,,"-22.95047","-43.348259",0
10-15-2017 16:44:19,C30147,565,"-22.915199","-43.360882",0
10-15-2017 16:44:19,C30312,557,"-22.981701","-43.19236",0
10-15-2017 16:44:19,C30320,557,"-22.984819","-43.196629",29
10-15-2017 16:44:19,C30349,343,"-22.98732","-43.328861",0
10-15-2017 16:44:19,C30352,343,"-22.951639","-43.34774",0
10-15-2017 16:44:19,C30359,343,"-23.007339","-43.307671",41
10-15-2017 16:44:19,C41890,2018,"-23.013519","-43.539612",0
10-15-2017 16:44:19,C47501,306,"-22.880871","-43.358501",0
10-15-2017 16:44:19,C47512,352,"-22.95286","-43.35017",0
10-15-2017 16:44:19,C47547,,"-22.95289","-43.35112",0
10-15-2017 16:44:19,C47570,,"-22.95261","-43.35083",0
10-15-2017 16:44:19,C47649,878,"-22.880951","-43.358021",0
10-15-2017 16:44:19,C47656,306,"-22.880529","-43.357121",0
10-15-2017 16:44:19,C47673,554,"-22.99403","-43.252831",0
10-15-2017 16:44:19,C47762,,"-22.953489","-43.350361",0
10-15-2017 16:44:19,C47800,348,"-22.907511","-43.314209",68
10-15-2017 16:44:19,C47850,861,"-22.95295","-43.351021",0
10-15-2017 16:44:19,C47896,306,"-22.879511","-43.357121",0
10-15-2017 16:44:19,C47917,,"-22.952909","-43.349812",0
10-15-2017 16:44:19,C47933,,"-22.95223","-43.34779",0
10-15-2017 16:44:19,C51582,371,"-22.907869","-43.198799",68
10-15-2017 16:44:19,C51610,371,"-22.910299","-43.206379",67
10-15-2017 16:44:19,C51640,723,"-22.876631","-43.368698",0
10-15-2017 16:44:19,D12163,SV2333,"-23.01339","-43.539879",0
10-15-2017 16:44:19,D13105,936,"-22.881651","-43.548012",19
10-15-2017 16:44:19,D13167,SV790,"-22.87994","-43.356682",0
10-15-2017 16:44:19,D13189,,"-22.88422","-43.552811",0
10-15-2017 16:44:19,D13191,756,"-22.883261","-43.552662",0
10-15-2017 16:44:19,D13216,803,"-22.875999","-43.41996",0
10-15-2017 16:44:19,D13241,,"-22.87641","-43.419891",0
10-15-2017 16:44:19,D13267,803,"-22.87652","-43.419991",0
10-15-2017 16:44:19,D13504,,"-22.876129","-43.420269",0
10-15-2017 16:44:19,D13505,737,"-22.872","-43.493771",17
10-15-2017 16:44:19,D17001,842,"-22.89187","-43.6087",16
10-15-2017 16:44:19,D17116,840,"-22.90918","-43.696941",0
10-15-2017 16:44:19,D53561,393,"-22.870911","-43.41254",22
10-15-2017 16:44:19,D53665,397,"-22.898479","-43.21143",64
10-15-2017 16:44:19,D87276,771,"-22.869141","-43.508888",3
10-15-2017 16:44:19,D87858,,"-22.916901","-43.607368",0
10-15-2017 16:44:19,D87885,2336,"-22.85927","-43.247871",63
10-15-2017 16:44:19,D87893,2336,"-22.90509","-43.174179",3
10-15-2017 16:44:20,A27554,517,"-22.92174","-43.221531",2
10-15-2017 16:44:20,A37611,583,"-22.981039","-43.226711",0
10-15-2017 16:44:20,A63503,,"-22.867769","-43.25872",0
10-15-2017 16:44:20,B11557,378,"-22.866337","-43.356884",0
10-15-2017 16:44:20,B19558,,"-22.818581","-43.285622",16
10-15-2017 16:44:20,B28604,,"-22.796709","-43.202381",32
10-15-2017 16:44:20,B28611,696,"-22.88505","-43.252701",19
10-15-2017 16:44:20,B31118,,"-22.804819","-43.30949",0
10-15-2017 16:44:20,B32519,399,"-22.87406","-43.266579",0
10-15-2017 16:44:20,B32759,,"-22.81666","-43.39399",0
10-15-2017 16:44:20,B42511,457,"-22.88656","-43.276791",7
10-15-2017 16:44:20,B51547,624,"-22.87674","-43.368488",0
10-15-2017 16:44:20,B51595,624,"-22.87678","-43.36832",2
10-15-2017 16:44:20,B58198,,"-22.83736","-43.285351",0
10-15-2017 16:44:20,B63007,,"-22.79248","-43.294498",0
10-15-2017 16:44:20,B63016,920,"-22.83773","-43.290161",37
10-15-2017 16:44:20,B63023,920,"-22.829281","-43.364071",55
10-15-2017 16:44:20,B63052,942,"-22.84185","-43.279709",4
10-15-2017 16:44:20,B63075,920,"-22.84433","-43.26881",49
10-15-2017 16:44:20,C12020,2308,"-22.865749","-43.247829",73
10-15-2017 16:44:20,C13016,731,"-22.87149","-43.491421",22
10-15-2017 16:44:20,C13033,,"-22.88052","-43.357059",0
10-15-2017 16:44:20,C13041,746,"-22.882641","-43.347118",57
